id,target,ps_ind_01,ps_ind_02_cat,ps_car_11_cat
9885,0,2,2,39
9886,0,0,2,99
9888,0,4,1,99
9893,0,0,2,38
9894,0,0,1,94
9895,0,1,1,87
9896,0,4,2,104
9897,0,1,1,80
9899,0,0,4,11
9901,0,1,2,94
9902,0,0,2,87
9904,0,2,1,104
9906,0,0,1,104
9911,0,5,4,80
9914,0,1,1,66
9915,0,0,2,70
9917,0,3,1,20
9921,0,0,1,8
9924,0,1,1,101
9925,0,5,1,103
9926,0,4,1,22
9927,0,1,4,60
9932,0,1,1,100
9935,0,3,2,95
9936,0,0,1,28
9938,0,5,1,98
9941,0,1,2,65
9944,0,3,1,28
9945,0,5,1,78
9946,0,0,1,65
9949,0,0,2,60
9953,0,0,1,82
9954,0,2,1,27
9957,0,0,1,10
9961,0,5,1,6
9963,0,1,1,27
9964,0,5,1,62
9966,0,1,1,7
9967,0,5,1,104
9973,0,3,1,64
9974,0,2,1,12
9975,0,5,1,55
9979,0,0,1,104
9980,0,3,1,104
9986,0,7,1,28
9987,0,0,1,84
9994,0,2,2,16
9996,0,0,1,17
9997,0,1,1,99
10000,0,6,1,85
10001,0,2,1,42
10005,1,2,1,55
10007,0,0,2,22
10010,0,5,1,100
10011,0,5,1,104
10013,0,1,1,11
10017,0,0,3,55
10018,0,0,2,65
10021,0,1,1,12
10024,0,4,1,53
10030,0,0,2,64
10031,0,1,1,37
10032,0,5,1,104
10033,1,2,2,74
10036,0,3,1,98
10039,0,4,1,35
10040,0,5,1,89
10044,0,0,1,76
10045,0,1,1,104
10058,0,4,1,83
10061,0,4,2,101
10064,0,0,1,68
10065,0,1,1,4
10066,0,0,2,104
10076,0,4,1,104
10080,0,0,1,104
10081,0,1,1,46
10083,0,0,4,104
10084,0,0,2,74
10086,0,2,1,87
10091,0,1,2,39
10092,0,4,1,68
10096,0,5,2,2
10097,0,0,1,34
10098,0,0,1,65
10099,0,0,1,9
10100,0,1,1,39
10105,0,1,1,5
10106,0,3,3,103
10110,0,5,1,101
10115,0,4,1,16
10125,0,2,1,102
10127,1,0,1,5
10128,0,2,1,64
10131,0,0,3,60
10133,0,0,1,85
10136,0,2,1,101
10139,0,2,1,6
10140,0,3,3,92
10141,0,1,1,64
10143,0,1,1,39
10144,0,1,1,92
10145,0,1,1,39
10147,0,0,1,104
10150,0,0,1,100
10151,0,2,1,103
10152,0,0,1,104
10153,0,1,1,51
10156,0,0,1,48
10157,0,3,4,104
10158,0,0,3,78
10165,0,2,1,98
10167,0,5,3,104
10171,0,0,1,101
10172,0,0,1,32
10174,0,1,2,60
10179,0,0,1,87
10180,0,1,2,103
10181,0,1,2,70
10182,0,1,1,37
10184,0,0,2,99
10185,0,1,1,64
10188,0,1,1,19
10191,0,1,1,82
10192,0,6,2,104
10193,0,0,2,76
10195,0,0,2,61
10196,0,2,1,7
10198,0,4,1,12
10199,0,0,1,94
10205,0,0,1,51
10208,0,0,3,104
10211,0,2,2,84
10213,1,1,2,8
10215,0,7,2,103
10219,0,1,1,104
10220,0,0,2,42
10222,0,0,1,65
10223,0,5,1,68
10227,1,5,1,37
10228,0,5,2,104
10230,0,2,1,68
10234,0,0,1,104
10235,1,0,1,84
10239,0,3,1,101
10244,0,1,2,3
10246,0,0,1,102
10250,0,1,1,104
10252,0,7,2,9
10256,0,0,1,90
10257,0,0,1,103
10261,0,3,1,50
10263,0,2,3,103
10264,0,4,1,104
10270,0,5,4,82
10271,0,0,1,103
10272,0,0,2,19
10274,0,0,2,12
10282,0,0,1,87
10285,0,2,1,62
10286,0,0,2,21
10287,0,3,1,104
10291,0,0,2,65
10300,0,2,2,78
10302,0,1,2,60
10304,0,7,1,37
10306,0,3,1,104
10308,1,4,1,50
10310,0,0,1,32
10313,0,0,1,85
10316,0,1,1,49
10319,0,3,2,43
10321,0,5,1,29
10325,0,4,1,94
10326,1,5,1,104
10328,0,0,1,82
10332,0,5,1,34
10334,0,1,2,46
10335,0,1,1,104
10338,0,0,2,95
10344,0,0,2,62
10347,0,0,1,100
10348,0,1,1,99
10349,0,5,1,57
10353,0,0,1,5
10356,0,1,1,100
10357,0,0,1,68
10359,0,5,2,104
10360,0,4,1,22
10367,0,1,3,39
10370,0,1,1,84
10376,1,1,1,64
10381,0,1,1,5
10382,0,5,1,104
10384,0,0,2,45
10386,0,1,4,104
10388,0,0,2,16
10394,0,0,2,65
10397,0,5,2,65
10399,0,1,1,10
10400,0,3,1,104
10402,0,0,1,38
10403,0,0,2,38
10404,0,0,3,97
10405,0,0,1,67
10407,0,0,1,44
10408,0,0,1,76
10412,0,4,1,64
10414,0,0,1,76
10415,0,6,1,13
10421,0,1,1,104
10422,0,1,1,99
10423,0,6,1,46
10424,0,0,1,104
10425,0,2,1,11
10426,0,0,2,5
10431,0,0,1,101
10433,0,0,2,39
10437,0,1,1,28
10438,0,0,1,84
10440,0,7,2,104
10442,0,5,1,104
10444,0,1,2,103
10445,0,0,4,5
10450,0,0,2,26
10451,0,1,2,104
10453,0,0,4,84
10457,0,5,1,87
10458,0,5,1,9
10459,0,0,1,10
10462,0,0,1,47
10464,0,0,1,48
10466,0,4,1,104
10472,0,5,1,104
10475,0,1,2,32
10478,1,0,1,104
10479,0,1,1,53
10482,0,1,2,104
10483,0,2,1,40
10487,0,2,2,104
10489,0,0,1,50
10490,0,1,1,70
10493,0,0,1,50
10494,0,3,1,66
10495,0,1,1,101
10496,0,6,1,29
10497,0,5,1,15
10503,0,3,1,42
10505,0,1,1,104
10509,0,1,1,103
10511,0,2,1,104
10513,0,0,1,104
10515,1,1,2,86
10517,0,1,1,80
10521,0,7,1,4
10526,0,3,1,86
10527,0,6,1,55
10530,0,1,2,60
10531,0,0,2,85
10533,0,0,1,40
10534,0,5,1,17
10536,0,0,1,32
10540,0,0,1,41
10541,0,4,1,81
10544,0,5,1,104
10545,0,0,2,39
10551,0,0,1,103
10557,0,1,1,101
10559,0,0,2,49
10560,0,1,1,104
10562,0,1,1,72
10564,0,0,1,59
10568,0,0,1,42
10569,0,1,1,104
10571,0,0,1,87
10572,0,1,1,57
10574,0,2,1,16
10577,0,4,1,74
10580,0,0,1,47
10582,0,2,1,100
10585,0,5,1,101
10586,0,2,1,40
10587,0,5,1,104
10590,0,0,1,64
10592,0,5,1,22
10595,0,0,1,10
10596,0,3,2,86
10603,0,1,2,32
10608,0,0,2,78
10610,0,0,1,51
10611,0,2,1,104
10612,0,2,1,16
10613,0,7,1,64
10614,0,0,1,46
10615,0,1,2,19
10625,0,1,1,104
10626,0,5,1,65
10629,0,0,1,63
10633,0,0,1,104
10638,0,1,1,44
10639,0,3,1,10
10641,0,2,1,104
10643,0,1,1,32
10645,0,0,1,31
10647,0,0,2,82
10648,0,1,1,80
10649,0,0,4,65
10650,0,1,1,46
10653,0,3,1,5
10654,0,3,1,30
10657,0,7,1,104
10660,0,5,2,104
10661,0,0,3,103
10663,0,1,1,67
10664,0,2,1,31
10666,0,0,3,42
10667,0,1,1,46
10670,0,1,1,44
10671,0,1,1,47
10673,0,7,1,72
10675,0,2,2,90
10677,0,0,1,68
10679,0,1,1,87
10681,0,1,1,104
10684,0,6,1,104
10687,0,1,1,32
10688,0,0,1,83
10690,0,0,2,64
10693,0,0,1,67
10694,0,1,1,7
10696,0,1,1,62
10700,0,5,2,64
10701,0,2,1,78
10702,0,0,1,17
10703,0,5,4,66
10704,0,7,1,42
10705,1,1,1,89
10706,0,1,2,33
10710,0,4,1,58
10711,0,2,1,67
10714,0,2,1,103
10716,0,1,1,10
10718,0,0,1,5
10719,0,1,2,57
10721,0,1,1,49
10724,0,1,1,64
10725,0,0,1,52
10727,0,5,1,28
10732,0,2,1,102
10734,0,1,1,53
10735,0,5,1,104
10741,0,1,2,44
10746,0,0,1,57
10747,0,0,1,32
10750,0,1,1,39
10752,0,1,1,67
10755,0,0,2,100
10758,0,1,1,10
10759,0,2,1,103
10760,0,2,1,52
10763,0,3,2,70
10767,0,2,3,70
10771,0,0,1,104
10772,0,0,1,64
10773,0,2,4,104
10777,0,1,2,104
10778,0,3,1,86
10779,0,1,2,87
10780,0,0,1,4
10782,0,3,1,64
10785,0,1,1,64
10786,0,5,2,39
10787,0,1,1,99
10791,0,0,1,80
10792,0,1,1,51
10794,0,5,1,48
10796,0,2,2,104
10797,0,1,1,38
10798,0,1,1,103
10814,0,5,1,60
10816,0,1,1,82
10819,0,0,1,35
10824,0,2,1,104
10826,0,0,1,20
10834,0,0,2,104
10844,0,0,1,92
10849,0,1,1,52
10851,0,1,2,38
10852,0,0,1,87
10853,0,3,1,100
10854,0,1,1,92
10856,0,0,1,104
10859,0,1,1,10
10860,0,1,2,104
10863,0,1,1,7
10870,0,1,1,19
10874,0,2,1,103
10876,0,1,1,27
10877,0,1,1,12
10878,0,5,1,104
10884,0,3,1,89
10885,0,0,1,52
10886,0,0,2,103
10888,0,5,1,23
10889,0,1,1,22
10891,0,0,1,46
10892,0,5,1,61
10894,0,4,2,10
10897,0,2,1,38
10898,0,1,1,104
10899,0,3,1,68
10903,0,5,1,104
10905,0,1,3,16
10907,0,5,2,88
10909,1,2,1,95
10910,0,2,1,44
10912,0,0,2,11
10915,0,2,1,37
10928,0,0,1,84
10930,0,0,1,104
10934,0,7,1,104
10935,0,1,1,86
10938,0,0,1,70
10939,0,2,1,88
10944,0,1,1,87
10953,0,2,2,78
10954,0,6,2,28
10955,0,4,1,29
10959,0,1,1,104
10963,0,1,2,82
10966,0,0,1,10
10967,0,4,1,44
10969,0,1,1,82
10972,0,1,1,87
10978,0,5,3,101
10979,0,5,2,70
10981,0,1,1,38
10983,0,0,1,15
10984,0,1,1,46
10988,0,1,1,52
10993,0,7,2,103
10994,0,0,1,38
10999,0,1,2,87
11001,0,5,1,70
11006,0,7,1,102
11011,0,0,1,20
11014,0,1,1,84
11017,0,2,1,104
11018,0,1,1,104
11020,0,1,1,103
11021,0,7,1,17
11025,0,0,1,104
11027,0,0,1,66
11028,0,0,1,54
11029,0,6,1,104
11033,0,2,2,70
11035,0,7,1,104
11043,0,2,1,34
11044,0,1,2,32
11049,0,0,1,64
11050,0,1,1,11
11054,0,1,1,104
11057,0,5,1,104
11059,1,2,2,61
11062,0,5,2,62
11063,0,0,2,80
11065,0,5,3,104
11066,0,3,2,21
11068,0,2,1,40
11069,0,4,1,98
11071,1,1,4,38
11073,0,6,1,2
11074,0,1,1,102
11077,0,4,1,16
11078,0,0,2,84
11080,0,0,1,48
11082,0,2,1,43
11083,0,0,1,67
11086,0,5,1,49
11087,0,6,1,57
11090,0,5,2,44
11091,0,3,1,40
11093,0,5,1,49
11099,0,6,3,64
11100,0,4,1,66
11104,0,5,1,89
11106,0,4,1,43
11107,0,5,1,99
11110,0,2,1,88
11115,0,0,1,104
11121,0,0,2,16
11124,0,0,1,24
11128,0,3,1,103
11131,0,1,1,65
11132,0,0,1,48
11134,0,0,1,104
11138,0,2,1,14
11139,0,1,2,12
11140,0,0,1,5
11141,0,0,1,53
11142,0,2,1,34
11143,0,1,2,21
11148,0,0,2,10
11150,0,1,1,11
11151,0,1,1,26
11152,0,0,1,93
11153,0,1,1,38
11156,0,1,1,30
11162,0,1,2,21
11165,0,1,1,103
11166,0,0,1,100
11167,0,5,1,104
11168,0,2,1,5
11172,0,1,1,71
11174,0,3,1,13
11175,0,2,2,104
11176,0,1,1,40
11180,0,5,1,104
11182,0,0,1,101
11185,0,0,2,82
11187,0,0,3,46
11189,0,1,2,93
11191,0,1,1,102
11193,0,5,1,83
11196,0,6,1,5
11197,0,0,2,73
11200,0,1,1,16
11201,0,3,1,39
11203,0,0,1,83
11209,0,5,1,98
11211,0,0,1,35
11215,0,4,1,2
11219,0,6,1,27
11221,0,2,1,64
11225,0,0,2,59
11228,1,1,2,4
11230,0,5,1,92
11233,0,5,2,83
11234,0,5,1,10
11241,0,0,1,104
11242,0,0,1,99
11243,0,0,1,46
11248,0,0,1,104
11249,0,5,1,24
11250,0,0,3,64
11252,0,0,1,100
11254,0,0,1,10
11257,0,3,1,18
11261,0,1,1,32
11262,0,5,2,101
11264,0,2,1,87
11269,0,7,1,92
11273,0,0,2,100
11274,0,0,1,73
11277,0,4,1,26
11280,0,0,1,51
11282,0,5,2,86
11284,0,1,2,65
11285,0,1,1,87
11286,1,7,1,104
11287,0,2,2,64
11288,0,1,1,104
11289,0,1,1,64
11290,0,7,1,89
11291,0,0,1,37
11293,0,1,1,104
11294,0,1,1,43
11295,0,1,1,68
11298,0,1,1,65
11302,0,0,1,83
11303,0,0,1,1
11304,0,5,1,64
11305,0,4,1,30
11306,0,6,1,50
11307,0,6,1,53
11308,0,3,1,104
11313,0,6,1,52
11317,0,0,2,104
11319,0,4,1,70
11320,0,6,1,22
11323,0,1,4,82
11325,0,4,3,78
11330,0,7,1,80
11331,0,2,2,104
11332,0,0,1,103
11336,0,2,1,104
11338,0,0,1,74
11341,0,0,1,19
11347,0,0,1,60
11349,0,2,3,6
11351,0,3,1,95
11355,0,1,1,22
11360,0,1,2,65
11364,0,1,1,5
11366,0,1,2,1
11370,0,1,1,83
11372,0,1,1,64
11373,0,1,2,39
11376,0,2,1,55
11381,0,7,1,5
11384,0,1,1,99
11388,0,1,1,38
11389,0,2,3,67
11391,0,1,2,101
11397,0,0,1,68
11398,0,5,1,24
11400,0,5,3,13
11404,0,5,1,67
11407,0,5,1,67
11409,0,3,1,104
11412,0,1,1,31
11413,0,0,1,7
11416,0,5,2,28
11417,0,7,1,89
11419,0,3,1,80
11422,0,0,1,89
11424,0,1,1,84
11426,0,7,1,5
11428,0,2,1,29
11429,0,0,2,93
11430,0,6,3,49
11432,0,0,1,10
11434,0,0,3,74
11439,1,5,1,67
11443,0,3,2,102
11447,0,1,1,104
11452,0,1,4,101
11456,0,4,1,57
11459,0,2,2,35
11460,0,5,2,48
11463,0,3,1,85
11467,0,1,1,12
11468,0,1,1,88
11470,0,0,1,44
11472,0,0,1,9
11474,1,1,2,64
11480,0,0,1,44
11482,0,3,1,10
11483,0,2,4,46
11491,0,1,1,104
11496,1,4,1,5
11499,0,4,1,86
11500,0,3,1,32
11502,0,6,4,82
11503,0,5,1,5
11508,1,2,1,104
11511,0,0,1,32
11513,0,0,1,92
11515,0,1,1,1
11516,0,2,1,104
11517,0,3,1,74
11520,0,6,2,101
11523,0,3,1,5
11526,0,2,2,37
11527,0,1,2,60
11532,0,4,1,49
11533,0,2,1,64
11535,0,0,1,11
11538,0,1,2,101
11539,0,0,1,99
11540,0,5,1,89
11542,0,1,1,38
11544,0,3,3,70
11546,0,5,1,10
11547,0,7,1,19
11549,0,0,2,84
11550,0,1,2,77
11551,0,1,2,87
11552,0,5,1,40
11553,0,7,1,96
11555,0,2,1,13
11557,0,3,1,99
11560,0,4,2,70
11565,0,0,1,44
11569,0,5,1,32
11576,0,0,1,10
11578,0,5,3,103
11579,0,0,2,80
11580,0,0,1,27
11581,0,5,1,104
11584,0,1,1,11
11587,0,1,1,10
11588,0,3,2,68
11590,0,2,1,43
11593,0,0,1,69
11596,0,0,1,65
11597,0,1,1,64
11598,0,1,1,10
11599,0,0,1,103
11601,0,1,1,35
11603,0,2,1,62
11605,0,1,2,103
11606,0,4,1,4
11616,0,1,1,97
11620,0,2,3,20
11622,0,5,1,66
11623,0,5,3,104
11624,0,0,2,29
11628,0,0,1,44
11629,0,0,1,57
11635,0,2,1,104
11636,0,5,1,2
11637,0,3,1,16
11638,0,0,1,85
11641,0,0,4,104
11645,0,6,1,104
11646,0,2,1,87
11647,0,2,1,66
11648,1,7,1,6
11649,0,0,1,103
11653,0,6,3,60
11655,0,0,1,80
11657,0,2,1,103
11661,0,0,1,38
11662,0,0,1,22
11663,0,0,1,104
11664,0,2,1,98
11665,0,3,1,40
11666,0,4,1,99
11667,0,4,1,104
11670,0,2,2,27
11674,0,3,1,12
11680,1,3,1,104
11682,0,2,1,83
11683,0,1,1,53
11684,0,3,1,64
11686,0,0,1,104
11691,0,5,1,26
11693,0,5,4,93
11695,0,1,1,90
11696,0,0,1,89
11698,0,1,1,32
11700,0,5,1,24
11701,0,5,1,61
11704,0,1,1,65
11706,0,1,1,55
11709,0,1,1,65
11710,0,7,1,104
11715,0,0,1,65
11723,0,1,2,60
11724,0,1,1,37
11727,0,0,3,84
11730,0,5,1,87
11735,0,0,1,32
11737,0,5,1,100
11743,0,0,1,20
11746,0,0,3,48
11748,0,1,2,60
11751,0,1,2,104
11754,0,1,1,23
11762,0,2,1,49
11763,0,1,2,87
11772,0,1,1,11
11774,0,0,1,87
11775,0,1,1,100
11776,0,1,1,101
11777,0,4,1,38
11778,0,1,4,103
11786,0,5,1,104
11793,0,0,1,65
11794,0,2,1,44
11795,0,6,3,70
11799,0,1,1,101
11801,0,1,2,78
11807,0,0,1,87
11808,0,0,1,60
11810,0,0,1,51
11814,0,1,1,84
11816,1,1,2,94
11823,0,2,1,87
11825,0,7,1,55
11828,0,2,1,64
11830,0,1,2,29
11834,0,5,2,20
11837,0,0,1,95
11838,0,5,3,90
11840,0,1,2,49
11841,0,0,1,104
11844,0,4,1,86
11850,0,0,1,1
11851,0,1,3,60
11853,0,0,1,87
11858,0,2,1,104
11859,1,2,2,60
11861,0,4,1,22
11862,0,1,4,104
11864,0,3,1,104
11869,0,0,1,104
11873,0,1,1,82
11876,0,1,1,103
11885,0,1,1,31
11888,0,1,1,99
11889,0,7,1,87
11890,0,1,1,42
11895,0,2,2,87
11898,0,1,1,82
11899,0,2,1,28
11911,0,0,1,95
11914,1,1,1,87
11915,0,0,1,96
11916,0,0,1,82
11917,0,1,1,1
11918,0,1,1,22
11921,0,2,2,67
11923,0,0,1,103
11928,0,2,2,72
11929,0,0,1,101
11930,0,5,1,78
11934,0,6,1,75
11942,0,2,1,83
11944,0,5,1,23
11946,0,1,2,83
11950,0,0,2,43
11951,0,0,1,42
11952,0,3,1,85
11955,0,0,1,39
11959,0,2,1,85
11961,0,2,1,103
11962,0,3,1,87
11965,0,1,2,83
11967,0,5,1,5
11971,0,1,2,8
11972,0,0,2,22
11973,0,0,1,85
11974,0,0,1,104
11980,0,1,1,99
11982,0,2,2,78
11984,0,1,1,64
11985,0,7,1,66
11986,0,0,1,104
11990,0,2,1,42
11991,0,0,2,43
11995,0,0,2,104
11996,0,5,1,83
11999,0,2,1,99
12001,0,5,1,3
12002,0,6,1,104
12003,0,2,1,83
12004,0,3,1,83
12005,0,0,1,60
12012,0,5,3,64
12013,0,4,3,78
12016,0,4,2,28
12018,0,1,1,100
12020,0,1,1,38
12021,1,2,1,50
12024,0,1,1,104
12025,0,5,1,16
12026,0,3,1,32
12027,0,5,1,77
12029,0,0,1,11
12030,0,0,2,11
12033,0,0,1,15
12037,0,0,1,7
12039,0,4,1,78
12041,0,5,1,15
12050,0,0,1,46
12052,0,1,1,100
12053,0,0,1,104
12059,0,0,1,82
12060,0,1,1,104
12061,0,0,1,68
12062,0,0,1,99
12064,0,4,1,64
12066,0,0,2,80
12067,0,1,1,29
12068,0,0,2,55
12070,0,2,1,89
12073,0,1,1,70
12074,0,0,1,87
12076,0,7,1,84
12077,0,0,2,48
12079,0,0,2,97
12080,0,5,2,88
12085,0,3,1,90
12086,0,2,2,103
12088,0,3,1,67
12089,0,1,1,99
12091,0,0,1,104
12092,0,0,1,92
12093,0,2,1,103
12095,0,0,1,103
12100,0,5,1,25
12103,0,5,1,68
12105,0,0,1,104
12106,0,3,1,19
12107,0,0,1,45
12111,0,5,1,104
12112,0,6,3,59
12113,0,4,1,5
12114,1,0,1,74
12116,0,0,1,37
12121,0,5,1,65
12124,0,0,1,48
12125,0,2,2,64
12127,1,0,2,12
12133,0,5,1,61
12136,0,1,1,87
12137,0,3,1,104
12141,0,0,1,99
12142,0,2,2,88
12143,0,0,1,47
12145,0,2,1,103
12149,0,1,2,46
12150,0,1,2,7
12157,0,1,1,13
12158,0,4,1,104
12159,0,5,1,17
12161,0,3,1,104
12162,0,5,1,72
12163,0,5,1,43
12165,0,6,2,21
12172,0,3,2,104
12175,0,6,1,10
12176,1,2,1,4
12177,0,1,1,27
12179,0,0,1,69
12180,0,3,1,101
12181,0,1,2,65
12185,0,0,1,8
12186,1,5,1,28
12187,0,5,1,29
12189,0,5,1,32
12193,0,5,4,27
12204,0,0,1,100
12206,0,1,1,87
12207,0,1,1,104
12209,0,1,2,84
12210,0,0,2,5
12211,0,0,2,103
12214,0,5,1,29
12215,0,0,1,28
12216,0,1,1,104
12218,0,3,1,104
12219,0,0,1,10
12222,0,2,1,22
12223,0,1,2,64
12224,0,1,2,82
12225,0,2,1,82
12227,0,3,1,104
12228,0,1,1,103
12229,0,1,2,55
12231,0,0,1,17
12233,0,3,1,87
12235,0,5,1,74
12236,0,4,3,85
12238,0,1,1,104
12240,0,1,1,27
12242,1,3,1,87
12246,0,6,1,104
12247,0,2,1,98
12251,0,5,2,104
12252,0,2,3,64
12255,0,2,1,104
12256,0,1,1,85
12258,0,3,1,25
12259,0,3,1,82
12260,0,0,1,48
12264,0,3,2,70
12267,0,0,2,103
12269,0,2,3,51
12270,0,2,2,10
12271,0,0,2,48
12273,0,0,1,24
12274,0,1,1,90
12278,0,2,1,69
12279,0,1,2,36
12284,0,0,1,104
12285,0,1,2,104
12286,0,2,1,20
12288,0,7,4,10
12289,0,0,1,53
12290,0,0,1,103
12293,0,1,1,54
12294,0,1,1,32
12295,0,1,1,39
12296,0,6,1,64
12299,0,0,2,76
12303,0,2,1,22
12304,0,1,3,64
12305,0,0,1,2
12306,0,2,2,10
12313,0,0,2,28
12317,0,0,1,86
12318,0,0,2,27
12320,0,1,1,58
12326,0,1,2,103
12328,0,1,4,38
12329,0,0,1,41
12330,0,0,1,103
12332,0,5,1,36
12336,0,1,1,11
12338,0,0,1,32
12339,0,2,1,104
12344,0,1,1,85
12346,0,1,1,5
12349,0,1,2,32
12352,0,2,2,26
12354,0,5,2,87
12357,0,2,1,52
12359,0,2,2,64
12364,0,1,1,5
12367,0,0,2,44
12369,0,0,1,99
12371,0,0,2,78
12373,0,1,1,27
12375,1,2,1,5
12376,0,1,1,48
12377,0,5,1,104
12382,0,1,1,38
12388,0,2,3,103
12392,0,3,2,79
12397,0,4,1,60
12399,1,2,1,54
12401,0,0,1,16
12408,0,1,1,87
12409,0,2,1,19
12413,0,2,2,65
12414,0,0,3,7
12419,0,0,1,104
12421,0,1,1,64
12422,0,4,2,85
12425,0,0,3,104
12432,0,5,1,60
12433,0,2,1,48
12434,0,1,2,38
12436,0,1,1,8
12438,0,4,1,71
12440,0,1,1,88
12441,0,3,1,32
12442,0,5,3,64
12444,0,0,1,64
12451,0,1,1,103
12452,0,2,2,84
12453,0,5,1,104
12456,0,7,1,104
12460,0,0,1,22
12462,0,0,1,10
12471,0,2,1,102
12472,0,0,1,96
12473,0,0,2,5
12475,0,0,2,64
12477,0,0,1,87
12479,0,0,1,44
12482,0,5,1,19
12483,0,5,1,70
12484,0,4,3,64
12487,0,0,1,104
12495,0,5,1,82
12498,0,0,2,70
12499,0,1,2,104
12504,0,2,2,39
12508,0,5,1,104
12512,0,0,2,87
12515,0,1,4,87
12520,0,0,1,11
12521,0,1,1,44
12524,0,5,1,85
12527,0,0,1,104
12531,0,1,1,101
12536,0,0,1,104
12537,0,1,1,25
12538,0,7,3,64
12543,0,1,1,104
12544,0,5,1,57
12545,1,5,2,12
12548,0,0,1,87
12550,0,2,2,103
12551,0,0,1,104
12552,0,2,1,48
12557,0,1,1,39
12559,0,1,1,65
12560,0,3,2,16
12562,0,0,1,84
12563,0,1,1,89
12564,0,0,2,49
12565,0,0,2,64
12570,0,5,1,104
12576,0,2,1,87
12577,0,1,2,74
12583,0,2,1,104
12585,0,5,1,88
12589,0,1,2,70
12590,0,5,2,56
12592,0,5,1,82
12593,0,3,1,104
12595,0,1,1,82
12596,0,1,1,64
12601,0,1,1,104
12602,0,1,1,9
12603,0,1,1,87
12604,0,3,2,104
12605,0,0,1,77
12606,0,2,2,16
12607,0,4,1,104
12608,0,3,2,101
12610,0,2,1,95
12613,0,0,1,99
12614,0,0,1,67
12615,0,0,1,57
12616,0,0,1,104
12617,0,0,1,52
12619,0,0,2,44
12621,0,3,2,75
12623,0,0,1,104
12624,0,0,2,76
12626,0,0,1,64
12629,0,1,2,91
12632,0,1,1,101
12634,0,2,2,16
12637,0,1,1,10
12639,0,5,1,62
12640,0,0,1,97
12641,0,7,1,61
12642,0,1,1,104
12643,0,1,1,100
12644,0,0,2,52
12646,0,0,1,104
12647,0,2,1,104
12648,1,2,1,19
12649,0,2,4,85
12651,0,0,1,59
12656,0,0,1,72
12657,0,3,2,74
12660,0,0,1,103
12661,0,7,1,5
12662,0,0,1,80
12667,0,1,1,25
12673,0,6,1,55
12675,0,5,1,85
12676,0,5,1,60
12678,0,0,1,65
12680,1,1,1,7
12682,0,3,1,104
12687,0,4,2,104
12688,0,0,1,9
12689,0,0,1,1
12690,0,0,1,63
12691,0,2,1,30
12693,0,3,1,64
12696,0,0,1,60
12697,0,2,1,65
12700,0,1,2,64
12703,0,0,1,32
12706,0,0,1,104
12713,0,0,2,10
12715,0,0,1,68
12716,0,5,1,104
12717,0,3,1,57
12721,0,2,1,21
12722,0,5,1,65
12725,0,0,1,103
12728,0,3,1,104
12732,0,4,1,29
12733,0,2,4,42
12737,0,4,1,52
12740,0,3,1,48
12742,0,0,1,10
12745,0,1,2,59
12746,0,5,1,71
12748,0,7,1,20
12753,0,2,1,74
12755,0,2,1,1
12757,0,1,1,46
12758,0,0,1,5
12760,0,1,1,104
12766,1,0,1,24
12767,0,6,1,36
12768,0,1,3,5
12770,0,3,1,82
12774,0,1,1,34
12775,0,0,1,5
12778,0,0,3,65
12781,0,2,1,102
12783,0,5,2,6
12786,0,6,1,87
12790,0,4,1,104
12791,0,1,1,5
12792,0,1,1,32
12798,0,1,1,104
12800,0,5,1,92
12806,0,5,1,28
12808,0,0,1,84
12809,0,3,1,57
12810,0,2,2,19
12814,0,5,1,73
12815,0,0,1,85
12817,0,1,1,65
12819,0,1,1,104
12820,0,0,1,97
12821,0,0,1,88
12829,0,2,2,103
12831,0,3,1,103
12833,0,1,1,83
12834,0,0,1,76
12836,0,1,1,60
12839,0,1,4,40
12841,0,2,2,103
12846,0,3,2,22
12850,0,0,1,55
12852,0,5,3,104
12853,0,2,1,58
12855,0,2,1,103
12858,0,0,1,5
12863,0,3,3,61
12866,0,0,1,103
12867,0,0,1,80
12870,0,0,2,52
12873,0,0,1,68
12877,0,5,1,31
12881,0,0,1,80
12887,0,0,1,51
12889,0,0,1,99
12898,0,4,2,104
12899,0,0,1,104
12901,0,2,1,104
12905,0,1,1,39
12907,0,0,1,85
12912,0,0,1,103
12915,0,2,1,83
12917,0,0,2,44
12922,0,6,1,98
12923,0,2,1,104
12928,0,2,1,3
12930,1,5,1,31
12931,0,4,1,104
12944,0,1,1,7
12945,1,1,2,16
12947,0,1,1,12
12948,0,3,1,103
12949,0,7,1,99
12952,0,1,1,28
12957,0,3,1,88
12959,0,4,2,29
12960,0,3,1,2
12961,0,0,1,64
12963,0,6,1,77
12965,0,0,1,66
12973,0,0,2,101
12974,0,3,1,64
12978,0,6,2,28
12985,0,0,2,93
12986,0,0,1,10
12987,0,0,1,41
12988,0,2,2,28
12989,0,4,1,30
12990,0,0,1,94
12991,0,3,1,40
12996,0,0,1,19
12998,0,7,1,82
13000,0,0,2,28
13005,0,2,1,55
13008,0,0,2,48
13009,0,3,2,93
13011,0,0,1,89
13016,0,2,1,68
13017,0,0,1,104
13018,0,0,1,83
13019,0,6,1,78
13020,0,3,1,7
13032,0,0,1,74
13034,0,2,1,82
13040,0,3,1,89
13041,0,2,1,98
13044,0,5,3,38
13049,1,2,1,104
13050,0,2,1,64
13051,0,7,1,4
13054,0,0,3,70
